Id,Sch,Gr,ClType,HDeg,CLad,Exp,Trace,Read,Math,SES,SchType,Sx,Eth,BirthQ,BirthY,Yrs,Tch
134305,75,3,small,Ed.S,1,13,W,600,591,F,rural,F,W,1980:1,1980,3,1317
135462,27,1,reg,BS/BA,PROB,5,W,485,526,F,inner,F,B,1979:4,1979,1,457
59369,51,3,reg,BS/BA,PROB,5,W,564,589,N,suburb,M,B,1980:3,1980,3,886
120902,46,2,small,BS/BA,APPR,1,W,568,568,N,suburb,F,W,1979:4,1979,2,767
110825,1,2,reg+A,BS/BA,1,13,W,611,620,N,rural,F,W,1979:3,1979,2,13
35470,43,2,reg+A,BS/BA,1,10,W,627,632,N,suburb,M,W,1980:2,1980,2,725
38992,36,2,reg+A,BS/BA,1,12,W,622,639,N,suburb,M,W,1980:1,1980,2,633
138409,40,3,small,BS/BA,1,36,W,580,559,F,rural,M,W,1979:3,1979,3,690
56240,12,3,reg,BS/BA,PROB,0,W,614,667,N,rural,M,W,1980:1,1980,3,201
102614,13,2,reg,MS/MA/MEd,1,19,W,643,632,F,rural,F,W,1979:4,1979,2,211
156317,10,K,reg+A,MS/MA/MEd,1,12,W,507,559,N,urban,M,W,1979:2,1979,0,164
43135,63,K,reg+A,MA+,1,12,W,456,536,F,rural,F,B,1980:1,1980,0,1080
71486,34,3,reg+A,BS/BA,1,9,W,521,544,N,rural,F,W,1979:2,1979,3,604
53480,28,1,small,BS/BA,PROB,2,B,441,500,N,inner,M,B,1981:4,1981,1,485
180504,71,1,reg+A,BS/BA,1,31,W,471,538,F,rural,M,W,1979:4,1979,1,1241
13791,63,K,reg+A,MA+,1,12,W,456,484,F,rural,F,B,1980:1,1980,0,1080
82199,11,2,reg+A,BS/BA,NOT,4,B,637,587,F,rural,F,W,1979:4,1979,2,185
179575,56,1,small,BS/BA,1,21,W,590,612,N,rural,F,W,1979:4,1979,1,963
133229,33,1,small,BS/BA,1,4,B,492,532,F,inner,M,B,1980:2,1980,1,572
12829,26,K,reg,MS/MA/MEd,1,15,B,431,459,F,inner,F,B,1980:2,1980,0,434
15246,59,3,reg+A,MS/MA/MEd,1,7,W,675,655,N,urban,M,W,1979:2,1979,3,1033
77659,65,2,reg,MS/MA/MEd,1,9,W,542,572,F,rural,F,W,1979:3,1979,2,1131
42567,57,3,small,MS/MA/MEd,1,11,W,620,678,F,rural,M,W,1978:4,1978,3,990
158461,68,K,reg+A,BS/BA,1,10,W,428,473,N,rural,M,W,1980:2,1980,0,1179
128317,66,2,reg+A,MS/MA/MEd,1,14,W,602,648,N,rural,M,W,1980:2,1980,2,1155
125119,72,K,reg,MS/MA/MEd,1,12,W,433,547,F,rural,F,W,1980:1,1980,0,1253
7862,17,2,reg+A,BS/BA,1,12,B,562,559,F,suburb,F,B,1979:4,1979,2,277
60393,19,1,reg,MS/MA/MEd,PROB,3,W,416,470,F,inner,F,B,1980:3,1980,1,294
176825,17,1,reg,BS/BA,1,16,W,503,507,N,suburb,M,W,1980:3,1980,1,272
4555,68,1,reg,BS/BA,1,5,W,553,567,N,rural,F,B,1980:3,1980,1,1184
155881,46,K,reg,BS/BA,1,12,W,410,434,F,suburb,F,W,1980:3,1980,0,760
137387,20,3,small,BS/BA,1,13,B,636,616,N,suburb,F,B,1980:3,1980,3,326
143808,64,3,small,BS/BA,3,17,W,654,659,N,rural,M,W,1980:1,1980,3,1118
61295,61,3,reg+A,MS/MA/MEd,1,6,W,650,667,N,suburb,F,W,1980:1,1980,3,1061
43501,34,3,reg+A,BS/BA,1,9,W,624,691,N,rural,F,W,1980:2,1980,3,604
116878,16,K,reg+A,MS/MA/MEd,1,17,W,393,459,F,inner,M,B,1980:2,1980,0,247
59881,64,2,reg,MS/MA/MEd,1,19,W,557,536,F,rural,M,W,1980:3,1980,2,1116
101537,54,K,reg+A,BS/BA,1,7,W,455,494,N,suburb,M,W,1980:1,1980,0,928
82783,54,K,small,MS/MA/MEd,1,12,W,445,473,N,suburb,F,W,1980:1,1980,0,926
123150,35,1,small,MS/MA/MEd,1,11,W,544,507,F,rural,M,B,1980:2,1980,1,609
21513,24,K,reg,BS/BA,1,6,W,434,473,F,suburb,F,B,1980:3,1980,0,401
1552,38,K,reg,MS/MA/MEd,1,13,W,430,473,N,rural,M,W,1980:1,1980,0,650
71387,1,1,reg,BS/BA,APPR,2,W,533,518,N,rural,F,W,1980:3,1980,1,6
121185,33,2,reg,MS/MA/MEd,PROB,0,B,596,639,N,inner,F,B,1980:1,1980,2,581
81228,44,1,reg+A,BS/BA,APPR,2,B,471,520,F,suburb,M,B,1980:2,1980,1,736
28198,70,K,reg,BS/BA,1,10,W,437,547,N,rural,M,W,1979:4,1979,0,1216
14089,31,1,reg,BS/BA,1,14,W,412,474,F,inner,F,B,1980:3,1980,1,533
39392,49,3,small,MS/MA/MEd,1,4,W,650,691,N,rural,F,W,1980:1,1980,3,824
70989,28,K,small,MS/MA/MEd,1,6,W,447,520,N,inner,M,B,1980:2,1980,0,479
65983,24,1,reg+A,BS/BA,1,4,W,499,518,N,suburb,M,B,1980:1,1980,1,406
142855,64,K,reg,BS/BA,1,20,W,478,506,N,rural,F,W,1979:4,1979,0,1105
97463,64,1,reg,BS/BA,1,4,W,564,578,N,rural,F,W,1979:4,1979,1,1110
63371,27,2,reg+A,BS/BA,1,16,B,614,626,F,inner,M,B,1980:3,1980,2,467
30714,8,3,reg+A,BS/BA,1,10,W,580,577,F,rural,F,W,1980:3,1980,3,131
184924,78,K,small,MA+,1,8,W,428,489,N,rural,F,W,1980:2,1980,0,1346
68286,31,1,small,BS/BA,PROB,0,B,471,529,F,inner,F,B,1980:2,1980,1,532
135291,73,3,small,BS/BA,2,9,W,618,604,N,rural,M,W,1980:3,1980,3,1284
143689,9,K,small,BS/BA,1,13,W,453,528,N,urban,F,W,1980:3,1980,0,133
111372,47,2,reg,BS/BA,PROB,2,W,566,502,F,rural,F,W,1980:2,1980,2,787
154331,50,2,reg,BS/BA,1,8,W,555,599,F,rural,M,W,1980:3,1980,2,841
82858,47,2,reg+A,BS/BA,NOT,19,W,523,565,N,rural,F,W,1980:3,1980,2,788
23750,48,1,reg,BS/BA,1,17,W,533,477,F,urban,F,W,1979:4,1979,1,800
136729,41,2,reg,BS/BA,1,4,W,604,607,N,suburb,M,O,1980:3,1980,2,703
62161,72,1,reg+A,BS/BA,1,14,B,571,601,N,rural,M,W,1980:1,1980,1,1260
68842,65,2,reg,MS/MA/MEd,1,9,W,608,620,F,rural,M,B,1980:3,1980,2,1131
30317,52,K,reg+A,BS/BA,1,18,W,460,506,N,suburb,F,W,1980:2,1980,0,894
175930,19,2,small,MS/MA/MEd,1,33,B,554,525,F,inner,F,B,1980:3,1980,2,299
37527,36,K,small,MS/MA/MEd,1,7,W,408,434,N,suburb,F,W,1979:4,1979,0,622
138203,74,1,reg+A,BS/BA,NOT,23,W,536,538,N,rural,M,W,1979:3,1979,1,1294
21335,79,1,reg,BS/BA,1,17,W,451,470,F,rural,M,W,1978:4,1978,1,1365
135374,38,1,small,BS/BA,PROB,1,W,571,512,F,rural,F,W,1980:2,1980,1,652
131366,7,3,reg,BS/BA,3,21,W,686,726,N,rural,F,W,1979:4,1979,3,106
135841,20,1,reg+A,BS/BA,PROB,2,B,548,523,N,suburb,F,B,1980:1,1980,1,318
110934,64,2,reg+A,MS/MA/MEd,1,4,W,643,611,N,rural,M,W,1979:4,1979,2,1117
105022,56,2,small,MS/MA/MEd,NOT,29,B,568,554,N,rural,F,W,1980:2,1980,2,968
182382,64,2,reg,BS/BA,1,18,W,541,556,N,rural,M,W,1980:2,1980,2,1115
99548,50,3,reg+A,MS/MA/MEd,1,9,W,620,588,F,rural,F,B,1980:2,1980,3,848
51786,41,1,small,BS/BA,1,20,W,590,557,N,suburb,F,A,1979:3,1979,1,698
13388,57,K,reg+A,MS/MA/MEd,1,8,W,390,399,F,rural,M,W,1980:2,1980,0,981
14799,74,K,small,BS/BA,1,12,W,419,459,N,rural,M,W,1980:1,1980,0,1287
46646,41,3,reg,MS/MA/MEd,1,19,W,610,610,N,suburb,F,W,1979:4,1979,3,708
62465,37,1,reg,BS/BA,APPR,1,W,507,529,F,urban,M,B,1980:1,1980,1,645
130906,3,3,small,BS/BA,NOT,6,W,665,634,N,rural,F,W,1980:3,1980,3,47
37339,28,3,small,MS/MA/MEd,1,14,B,567,634,F,inner,M,B,1979:3,1979,3,498
143601,60,K,small,BS/BA,APPR,1,W,443,468,N,urban,M,W,1980:1,1980,0,1034
39063,27,2,small,BS/BA,1,4,W,584,574,F,inner,M,B,1979:4,1979,2,463
19039,70,K,reg+A,BS/BA,1,14,W,436,528,F,rural,F,W,1980:1,1980,0,1217
21431,51,1,reg+A,BS/BA,1,6,W,521,549,N,suburb,M,W,1979:4,1979,1,870
167353,53,1,reg,BS/BA,NOT,8,B,553,529,F,inner,M,W,1979:3,1979,1,915
133229,33,2,small,MS/MA/MEd,1,26,B,550,587,F,inner,M,B,1980:2,1980,2,580
104682,52,2,small,BS/BA,1,5,W,650,615,N,suburb,F,W,1980:3,1980,2,901
110557,80,1,small,BS/BA,1,8,W,533,567,N,rural,M,W,1980:2,1980,1,1378
129197,9,2,reg,MS/MA/MEd,1,15,W,569,584,N,urban,M,W,1980:2,1980,2,152
26912,54,1,small,BS/BA,1,4,W,478,542,N,suburb,M,W,1980:1,1980,1,929
126971,33,2,reg+A,BS/BA,1,31,B,573,515,F,inner,M,B,1979:3,1979,2,584
79066,10,3,reg+A,MS/MA/MEd,1,36,W,661,684,N,urban,F,W,1980:3,1980,3,174
110297,78,K,reg+A,MS/MA/MEd,1,3,W,393,423,F,rural,M,W,1980:3,1980,0,1348
4333,56,2,reg,BS/BA,1,15,W,593,615,N,rural,F,W,1980:2,1980,2,970
35288,75,1,reg,MS/MA/MEd,1,5,W,571,535,F,rural,M,W,1979:4,1979,1,1309
167846,15,K,reg+A,BS/BA,1,3,B,434,478,F,inner,F,B,1979:4,1979,0,231
45311,35,3,reg+A,BS/BA,1,10,W,657,672,N,rural,M,W,1980:1,1980,3,621
107646,2,3,reg,MS/MA/MEd,1,15,W,654,624,F,urban,M,W,1980:2,1980,3,29
100216,23,1,reg,BS/BA,APPR,2,W,445,484,F,suburb,M,B,1979:4,1979,1,387
103647,27,3,reg,BS/BA,1,5,W,702,672,N,inner,F,B,1980:1,1980,3,472
122174,10,1,reg+A,MS/MA/MEd,1,14,W,590,505,N,urban,F,W,1980:2,1980,1,167
121419,1,3,reg,BS/BA,1,5,W,614,594,N,rural,M,B,1979:3,1979,3,17
132410,32,3,reg,MS/MA/MEd,3,25,B,602,568,F,inner,F,B,1980:3,1980,3,563
47963,64,1,reg,BS/BA,1,4,W,571,535,N,rural,F,W,1980:3,1980,1,1110
125723,5,3,small,MS/MA/MEd,1,13,W,665,667,N,rural,F,W,1980:3,1980,3,78
158829,20,3,reg,BS/BA,1,7,B,587,648,F,suburb,M,B,1980:2,1980,3,327
160910,7,2,reg+A,BS/BA,1,31,B,517,546,F,rural,M,B,1979:2,1979,2,103
130720,22,3,reg+A,MS/MA/MEd,2,14,B,622,594,F,inner,F,B,1979:1,1979,3,378
162301,22,3,reg,BS/BA,1,20,W,610,618,F,inner,F,B,1980:2,1980,3,375
113456,77,2,small,BS/BA,1,6,W,568,552,N,rural,M,W,1979:1,1979,2,1335
147544,10,2,reg+A,MS/MA/MEd,1,18,W,584,584,N,urban,M,W,1979:4,1979,2,171
54668,22,2,reg,BS/BA,1,12,B,529,509,F,inner,F,B,1980:2,1980,2,369
145916,63,3,reg+A,BS/BA,1,15,W,570,622,N,rural,M,W,1980:2,1980,3,1101
115119,47,1,reg+A,BS/BA,APPR,2,W,564,549,N,rural,M,W,1980:1,1980,1,784
167606,46,3,small,MS/MA/MEd,1,8,W,728,774,N,suburb,F,W,1979:4,1979,3,771
146806,49,1,reg,BS/BA,1,20,W,490,532,F,rural,F,W,1979:4,1979,1,818
173563,68,2,reg+A,BS/BA,1,23,W,562,531,F,rural,F,B,1980:3,1980,2,1193
67127,62,2,reg,BS/BA,1,26,W,582,584,F,rural,F,W,1979:4,1979,2,1070
66910,38,K,reg+A,MS/MA/MEd,1,8,W,405,405,F,rural,F,W,1980:2,1980,0,651
109758,37,K,small,BS/BA,PROB,1,W,416,449,N,urban,F,W,1980:2,1980,0,638
85437,29,1,reg+A,BS/BA,APPR,1,B,441,463,F,inner,M,B,1980:2,1980,1,507
178609,11,3,small,BS/BA,1,14,W,597,631,F,rural,M,B,1979:1,1979,3,186
109565,71,1,reg+A,BS/BA,1,6,W,454,529,N,rural,M,W,1979:2,1979,1,1240
44998,4,1,small,BS/BA,APPR,0,W,509,553,N,suburb,M,W,1979:4,1979,1,55
155402,63,2,small,BS/BA,APPR,3,W,669,648,N,rural,M,W,1979:3,1979,2,1089
45567,51,3,reg+A,MS/MA/MEd,2,15,W,647,651,N,suburb,M,W,1979:1,1979,3,889
33121,73,3,reg+A,BS/BA,2,19,W,590,583,F,rural,M,W,1979:1,1979,3,1286
19904,25,1,reg+A,MS/MA/MEd,1,9,B,474,512,F,suburb,F,B,1979:1,1979,1,424
166653,40,1,small,BS/BA,APPR,2,W,536,518,F,rural,F,W,1980:2,1980,1,681
132238,27,2,reg+A,BS/BA,1,16,B,554,561,F,inner,F,B,1980:2,1980,2,467
21981,78,K,reg,MS/MA/MEd,1,8,W,422,484,N,rural,M,W,1980:2,1980,0,1347
67392,12,K,reg,BS/BA,1,20,W,422,484,F,rural,M,W,1980:1,1980,0,191
47468,52,3,small,MS/MA/MEd,1,6,W,592,597,F,suburb,M,H,1980:2,1980,3,905
45497,38,2,reg+A,BS/BA,1,6,W,732,699,F,rural,F,W,1980:3,1980,2,657
84590,8,2,reg+A,MS/MA/MEd,1,16,W,643,639,F,rural,F,W,1980:2,1980,2,126
77099,43,2,small,BS/BA,1,5,W,571,554,N,suburb,F,W,1980:3,1980,2,722
6299,36,2,reg,BS/BA,1,23,W,577,526,N,suburb,M,W,1980:3,1980,2,632
184298,61,K,reg+A,MS/MA/MEd,1,8,W,456,468,N,suburb,F,W,1980:3,1980,0,1050
76256,33,1,reg,MS/MA/MEd,1,19,W,466,512,F,inner,F,B,1978:1,1978,1,574
21201,12,1,reg+A,BS/BA,1,39,W,521,584,F,rural,F,W,1980:1,1980,1,195
145386,73,1,reg+A,MS/MA/MEd,1,11,W,651,627,F,rural,F,W,1980:3,1980,1,1278
13960,25,3,reg,BS/BA,1,8,B,614,577,F,suburb,F,W,1980:4,1980,3,431
145655,44,3,reg,MS/MA/MEd,NOT,14,B,670,655,F,suburb,M,B,1979:4,1979,3,744
4814,13,2,reg,MS/MA/MEd,1,19,W,579,582,N,rural,F,W,1980:2,1980,2,211
60639,19,1,reg+A,MS/MA/MEd,NOT,27,B,426,470,F,inner,M,B,1980:1,1980,1,296
104511,8,K,small,BS/BA,1,8,W,443,506,N,rural,F,W,1980:1,1980,0,111
177105,56,K,reg,BS/BA,APPR,3,B,413,444,F,rural,M,B,1980:1,1980,0,959
119851,35,2,reg+A,BS/BA,APPR,2,W,584,590,F,rural,M,B,1980:3,1980,2,617
80622,36,K,reg+A,MS/MA/MEd,1,14,W,463,484,N,suburb,M,W,1980:2,1980,0,625
149881,57,3,reg,BS/BA,PROB,3,W,580,616,N,rural,M,W,1979:3,1979,3,992
11703,36,K,small,MS/MA/MEd,1,7,W,443,473,N,suburb,M,W,1979:4,1979,0,622
109040,16,K,small,BS/BA,APPR,2,B,428,520,F,inner,M,B,1980:1,1980,0,243
117546,20,2,small,BS/BA,1,7,B,560,535,N,suburb,M,B,1980:3,1980,2,320
96826,53,1,small,MS/MA/MEd,PROB,2,W,431,481,N,inner,F,W,1980:3,1980,1,913
131963,22,K,reg+A,BS/BA,1,7,W,408,463,F,inner,F,B,1980:3,1980,0,355
52447,22,K,reg+A,BS/BA,1,7,W,416,444,F,inner,F,B,1980:1,1980,0,355
107751,79,3,reg,MS/MA/MEd,2,12,W,614,655,F,rural,M,B,1980:4,1980,3,1373
57852,72,1,reg+A,MS/MA/MEd,1,7,W,604,553,N,rural,F,W,1980:2,1980,1,1259
163783,33,1,reg+A,MS/MA/MEd,1,7,W,499,486,F,inner,M,B,1979:4,1979,1,577
180393,53,1,small,MS/MA/MEd,PROB,2,W,428,477,F,inner,M,W,1979:3,1979,1,913
4445,52,1,reg,BS/BA,APPR,2,B,460,436,F,suburb,M,B,1980:2,1980,1,898
49820,63,1,reg,BS/BA,1,21,W,629,572,N,rural,M,W,1980:2,1980,1,1084
62471,9,2,reg,MS/MA/MEd,1,15,W,650,607,F,urban,F,W,1979:4,1979,2,152
7581,43,2,reg,BS/BA,1,20,B,669,659,N,suburb,M,A,1980:2,1980,2,724
99901,77,1,small,MS/MA/MEd,1,14,W,604,562,N,rural,F,W,1980:2,1980,1,1329
26718,12,1,reg,BS/BA,1,32,W,533,532,F,rural,M,W,1979:2,1979,1,194
180491,53,2,small,BS/BA,PROB,0,W,514,535,F,inner,M,B,1978:3,1978,2,918
111079,79,K,reg+A,MS/MA/MEd,1,12,W,414,463,N,rural,M,W,1979:4,1979,0,1362
174280,75,K,reg+A,MS/MA/MEd,1,11,W,456,547,N,rural,M,W,1979:4,1979,0,1306
53803,33,1,reg,MS/MA/MEd,1,32,B,472,515,F,inner,M,B,1979:3,1979,1,576
161318,65,1,reg+A,BS/BA,1,20,W,590,562,N,rural,F,W,1979:4,1979,1,1128
52168,19,K,small,BS/BA,APPR,2,W,414,454,F,inner,M,B,1979:4,1979,0,286
19792,37,1,reg,BS/BA,1,20,W,530,592,N,urban,M,W,1980:1,1980,1,646
99870,52,3,reg+A,BS/BA,1,21,W,713,774,N,suburb,F,O,1980:2,1980,3,909
172336,56,K,reg+A,BS/BA,1,7,W,386,434,N,rural,M,W,1980:1,1980,0,961
102680,3,2,reg+A,BS/BA,1,11,W,709,603,N,rural,M,W,1979:4,1979,2,46
81449,26,2,small,BS/BA,1,5,W,533,548,N,inner,M,B,1979:3,1979,2,440
67182,61,1,reg,MS/MA/MEd,1,10,W,629,592,N,suburb,M,W,1979:2,1979,1,1052
44176,56,2,small,MS/MA/MEd,NOT,39,W,552,584,F,rural,M,B,1980:1,1980,2,969
81117,31,3,reg+A,BS/BA,NOT,17,B,543,544,F,inner,M,B,1978:2,1978,3,540
69515,74,1,reg+A,MS/MA/MEd,1,13,W,579,567,N,rural,F,W,1979:3,1979,1,1293
155928,62,2,reg+A,BS/BA,1,34,W,560,611,F,rural,M,W,1979:4,1979,2,1071
36842,51,K,reg,BS/BA,1,11,W,403,418,N,suburb,F,W,1980:3,1980,0,852
130461,26,1,small,MS/MA/MEd,APPR,21,W,417,449,F,inner,M,B,1980:2,1980,1,436
69329,10,1,reg+A,MS/MA/MEd,1,14,W,571,562,N,urban,F,W,1980:1,1980,1,167
81878,56,K,reg+A,BS/BA,1,7,W,418,439,N,rural,F,W,1979:4,1979,0,961
13655,64,3,reg,MS/MA/MEd,1,6,W,641,651,N,rural,F,W,1979:4,1979,3,1120
60811,17,1,small,BS/BA,1,16,W,462,481,F,suburb,M,W,1979:3,1979,1,270
32281,4,3,reg+A,MS/MA/MEd,APPR,2,W,641,639,N,suburb,M,W,1980:3,1980,3,66
180504,71,3,reg+A,BS/BA,1,12,W,614,603,N,rural,M,W,1979:4,1979,3,1249
116280,17,2,reg+A,BS/BA,1,12,B,545,518,N,suburb,F,W,1979:4,1979,2,277
47447,52,2,small,BS/BA,APPR,2,W,552,593,N,suburb,M,W,1979:4,1979,2,900
69500,15,K,reg+A,BS/BA,1,3,B,456,489,F,inner,F,B,1980:2,1980,0,231
125098,28,1,reg,BS/BA,PROB,2,B,474,495,F,inner,F,B,1980:3,1980,1,488
47902,66,2,reg+A,BS/BA,1,13,W,618,699,N,rural,M,W,1980:2,1980,2,1154
186379,79,1,small,MS/MA/MEd,1,15,W,445,484,F,rural,M,W,1980:3,1980,1,1363
78525,79,1,small,MS/MA/MEd,1,15,W,509,535,N,rural,F,W,1980:2,1980,1,1363
117591,10,1,reg+A,MS/MA/MEd,1,14,W,527,567,F,urban,F,W,1979:4,1979,1,167
61897,28,K,small,BS/BA,1,3,B,410,463,F,inner,M,B,1979:3,1979,0,478
47862,56,1,reg,BS/BA,1,5,W,425,444,F,rural,F,B,1979:4,1979,1,965
112112,33,1,reg,MS/MA/MEd,1,32,B,579,601,F,inner,M,B,1980:1,1980,1,576
74119,76,K,reg+A,MS/MA/MEd,1,13,W,433,520,N,rural,F,W,1979:4,1979,0,1327
43271,78,K,small,MA+,1,8,W,416,494,F,rural,M,W,1979:4,1979,0,1346
183758,63,1,reg,BS/BA,1,21,W,564,567,N,rural,F,W,1980:2,1980,1,1084
49552,9,2,reg,MS/MA/MEd,1,15,W,684,674,N,urban,F,W,1980:1,1980,2,152
52664,57,K,small,BS/BA,APPR,1,W,419,454,F,rural,M,B,1979:4,1979,0,978
69584,3,2,small,BS/BA,1,10,W,544,596,N,rural,M,W,1979:1,1979,2,42
122966,62,1,reg+A,MS/MA/MEd,1,8,W,505,520,N,rural,M,W,1979:4,1979,1,1068
22974,55,1,small,MS/MA/MEd,1,11,W,494,515,F,rural,M,W,1979:2,1979,1,946
180576,20,3,reg+A,BS/BA,1,4,W,554,624,N,suburb,M,B,1980:1,1980,3,328
5613,12,K,small,MS/MA/MEd,1,9,W,434,513,F,rural,F,W,1980:2,1980,0,190
168374,3,3,reg+A,MS/MA/MEd,2,13,W,554,567,F,rural,F,W,1979:4,1979,3,51
111673,23,1,small,MS/MA/MEd,1,12,B,629,584,F,suburb,F,B,1980:3,1980,1,385
29257,59,1,small,BS/BA,1,5,W,530,526,N,urban,F,W,1979:3,1979,1,1021
28170,29,3,reg,BS/BA,1,5,B,631,678,F,inner,M,B,1978:3,1978,3,514
171758,63,K,reg+A,MS/MA/MEd,1,7,W,490,500,N,rural,M,W,1980:2,1980,0,1079
112684,40,1,small,BS/BA,NOT,27,W,516,562,F,rural,F,W,1980:2,1980,1,682
67371,58,1,reg+A,BS/BA,1,27,W,483,500,N,suburb,M,W,1980:3,1980,1,1003
43036,24,1,reg,BS/BA,PROB,2,B,477,515,N,suburb,M,B,1980:2,1980,1,404
7079,80,1,small,BS/BA,1,8,W,516,532,F,rural,M,W,1979:4,1979,1,1378
12747,66,3,small,BS/BA,1,5,W,585,618,N,rural,F,W,1978:3,1978,3,1157
93229,7,K,small,MA+,1,6,W,433,489,N,rural,M,W,1979:2,1979,0,86
84265,12,2,reg,BS/BA,1,6,W,554,587,F,rural,M,W,1979:3,1979,2,197
92846,6,K,reg+A,BS/BA,1,11,W,448,500,N,rural,F,W,1980:2,1980,0,84
161264,27,3,small,MS/MA/MEd,2,9,B,527,540,F,inner,M,B,1980:1,1980,3,470
33387,43,3,reg,MS/MA/MEd,1,19,W,606,618,N,suburb,M,W,1979:3,1979,3,728
83376,74,1,small,MS/MA/MEd,1,13,W,579,567,N,rural,F,W,1980:1,1980,1,1291
163408,56,K,small,BS/BA,1,21,W,430,468,N,rural,M,W,1980:1,1980,0,958
111622,20,1,small,BS/BA,APPR,3,W,590,518,F,suburb,M,B,1979:4,1979,1,314
59088,44,1,small,BS/BA,APPR,1,W,524,572,F,suburb,M,B,1980:1,1980,1,734
173383,60,K,reg+A,BS/BA,APPR,5,W,413,468,N,urban,M,W,1979:4,1979,0,1037
183758,63,K,reg+A,MS/MA/MEd,1,7,W,472,559,N,rural,F,W,1980:2,1980,0,1079
117307,1,2,small,BS/BA,1,8,W,614,611,N,rural,F,W,1980:3,1980,2,10
82119,47,K,reg+A,BS/BA,1,15,W,580,559,N,rural,F,W,1979:4,1979,0,777
105734,26,K,reg,MS/MA/MEd,1,15,B,424,473,F,inner,F,B,1979:4,1979,0,434
125016,50,1,reg+A,BS/BA,1,17,W,454,451,N,rural,M,W,1979:4,1979,1,838
138841,15,1,reg,BS/BA,PROB,9,B,521,526,F,inner,F,B,1980:3,1980,1,233
123164,49,1,small,MS/MA/MEd,1,13,W,462,523,F,rural,M,W,1980:2,1980,1,817
157255,73,1,reg,MS/MA/MEd,1,13,W,629,601,F,rural,M,W,1979:4,1979,1,1276
142587,61,2,reg+A,MS/MA/MEd,NOT,22,W,588,572,N,suburb,M,W,1980:3,1980,2,1058
133659,51,K,reg+A,BS/BA,1,5,B,436,468,N,suburb,M,W,1979:3,1979,0,854
179430,38,3,small,BS/BA,1,9,W,654,645,N,rural,F,W,1979:4,1979,3,658
150295,51,2,reg+A,MS/MA/MEd,1,21,W,530,587,N,suburb,F,W,1978:4,1978,2,882
63279,50,2,small,BS/BA,1,10,W,599,582,N,rural,M,B,1980:1,1980,2,839
122827,51,3,small,BS/BA,1,15,W,644,663,N,suburb,F,W,1980:3,1980,3,884
70923,28,K,reg+A,BS/BA,1,5,B,430,434,F,inner,M,B,1980:3,1980,0,483
43585,36,1,reg+A,Ed.D/Ph.D,1,11,W,629,612,N,suburb,F,W,1980:1,1980,1,629
96155,16,K,reg,MA+,1,8,W,391,392,F,inner,M,B,1979:3,1979,0,244
172604,31,3,reg,MS/MA/MEd,1,26,B,595,616,F,inner,M,B,1979:2,1979,3,539
44512,22,1,small,BS/BA,1,6,B,521,553,F,inner,M,B,1980:1,1980,1,358
166327,45,2,small,BS/BA,1,8,W,582,579,F,inner,F,B,1979:4,1979,2,753
29320,41,2,small,MS/MA/MEd,APPR,15,B,622,699,N,suburb,M,W,1979:4,1979,2,701
64497,5,1,small,BS/BA,1,7,W,524,535,N,rural,F,W,1980:1,1980,1,70
80985,35,1,reg+A,MS/MA/MEd,1,6,W,524,493,F,rural,M,W,1980:3,1980,1,613
116438,22,K,reg,BS/BA,1,24,B,474,602,N,inner,F,B,1979:4,1979,0,354
136414,22,K,reg+A,BS/BA,1,16,B,492,478,F,inner,F,B,1980:2,1980,0,356
151946,23,3,small,BS/BA,1,11,W,552,574,F,suburb,F,W,1978:3,1978,3,394
62241,66,K,small,BS/BA,1,15,W,410,459,F,rural,F,W,1980:1,1980,0,1139
171215,41,1,reg,MS/MA/MEd,NOT,18,W,651,572,N,suburb,F,W,1980:1,1980,1,699
23398,61,1,small,MS/MA/MEd,1,12,W,629,676,N,suburb,M,W,1979:4,1979,1,1051
8753,63,1,reg+A,BS/BA,1,9,W,579,549,F,rural,F,W,1980:1,1980,1,1086
115511,3,K,small,Ed.S,1,10,W,460,576,N,rural,F,W,1979:4,1979,0,32
44233,19,K,small,BS/BA,1,6,B,437,463,F,inner,F,B,1980:3,1980,0,287
6669,57,1,reg+A,MS/MA/MEd,1,11,W,488,542,F,rural,F,W,1980:2,1980,1,985
80985,35,2,reg+A,BS/BA,APPR,2,W,614,556,N,rural,M,W,1980:3,1980,2,617
141131,11,3,reg+A,MS/MA/MEd,1,14,W,572,604,N,rural,F,W,1980:3,1980,3,189
171289,56,2,reg,BS/BA,1,15,W,599,568,N,rural,F,W,1980:3,1980,2,970
59510,73,K,reg+A,BS/BA,1,14,W,451,494,N,rural,M,W,1979:4,1979,0,1274
13003,15,1,small,BS/BA,1,6,W,501,497,F,inner,F,B,1980:3,1980,1,232
175901,46,3,small,BS/BA,1,12,W,606,659,N,suburb,F,W,1979:2,1979,3,772
109814,61,K,reg,MS/MA/MEd,1,22,W,445,528,N,suburb,M,W,1979:4,1979,0,1049
61977,51,3,reg+A,MS/MA/MEd,1,18,W,650,594,F,suburb,F,B,1979:3,1979,3,890
135102,58,3,reg,BS/BA,1,11,W,547,536,N,suburb,M,W,1979:2,1979,3,1012
52280,32,3,reg+A,BS/BA,NOT,23,W,608,642,F,inner,M,B,1979:4,1979,3,565
26871,75,3,small,BS/BA,1,22,W,612,610,N,rural,F,W,1979:4,1979,3,1318
